"Date","Price","Open","High","Low","Vol.","Change %"
"01/27/2023","4070.56","4053.72","4094.21","4048.70","","0.25%"
"01/26/2023","4060.43","4036.08","4061.57","4013.29","","1.10%"
"01/25/2023","4016.22","3982.71","4019.55","3949.06","","-0.02%"
"01/24/2023","4016.95","4001.74","4023.92","3989.79","","-0.07%"
"01/23/2023","4019.81","3978.14","4039.31","3971.64","","1.19%"
"01/20/2023","3972.61","3909.04","3972.96","3897.86","","1.89%"
"01/19/2023","3898.85","3911.84","3922.94","3885.54","","-0.76%"
"01/18/2023","3928.86","4002.25","4014.16","3926.59","","-1.56%"
"01/17/2023","3990.97","3999.28","4015.39","3984.57","","-0.20%"
"01/13/2023","3999.09","3960.60","4003.95","3947.67","","0.40%"
"01/12/2023","3983.17","3977.57","3997.76","3937.56","","0.34%"
"01/11/2023","3969.61","3932.35","3970.07","3928.54","","1.28%"
"01/10/2023","3919.25","3888.57","3919.83","3877.29","","0.70%"
"01/09/2023","3892.09","3910.82","3950.57","3890.42","","-0.08%"
"01/06/2023","3895.08","3823.37","3906.19","3809.56","","2.28%"
"01/05/2023","3808.10","3839.74","3839.74","3802.42","","-1.16%"
"01/04/2023","3852.97","3840.36","3873.16","3815.77","","0.75%"
"01/03/2023","3824.14","3853.29","3878.46","3794.33","","-0.40%"
